time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.03006459204334403,-0.10298186346437921,11.153516280308178,6.219674804248738,6.268364351450032,0.0,0.08330004750200348,-0.33820904134741014,2.340405859189872,-0.0494228637874234,-0.07178774540899797,0.0,468.8843796650716,466.47351604911483,467.07900068572746,467.91509531154145
1.2600000000000007,0.03538096943984475,-0.12458090364144538,11.296625895184935,6.216322236404338,6.263743079752139,0.0,0.09435577253017356,-0.38206066735736094,2.429692811185897,-0.07367875885029601,-0.09035280742975778,0.0,441.1040402513356,439.5633516028419,439.3726659572105,437.3547495103632
1.3200000000000007,0.041498050049876264,-0.14901403488596202,11.446987172113188,6.211782894341722,6.258243768742073,0.0,0.11014018670085451,-0.43284660470649344,2.581959527522883,-0.07993314262096295,-0.0943940875596169,0.0,458.94038212184824,458.6127274836138,460.2974057522038,459.7978848627265
1.3800000000000008,0.04865114137096187,-0.17650082990146818,11.605144293008797,6.206855385478017,6.252358298233618,0.0,0.12888508573985316,-0.4838637240708323,2.689630173287032,-0.08691205548500508,-0.10675140526751732,0.0,446.3083375033468,445.2903070578908,447.467019650562,446.89308159903953
1.4400000000000008,0.05711211317562301,-0.20729112452083145,11.77152580340471,6.201489748375213,6.245839777039233,0.0,0.15385796016858883,-0.5430392665630817,2.8559299720603937,-0.09499893243127312,-0.11271627139196164,0.0,465.7649947551064,465.2884245997238,465.10390328502245,464.46378791945705
1.5000000000000009,0.06729439500591602,-0.24191246440355493,11.949764137866989,6.196095997906763,6.2386827480410645,0.0,0.18636639565725185,-0.6116249534370353,3.0846435249188873,-0.08126742369469324,-0.13753631057349155,0.0,485.96062864636883,484.0846591403441,483.60438335846777,484.6314546966761
1.560000000000001,0.07943121620470872,-0.2804373585192096,12.13784304900547,6.1911988918214895,6.230750877433675,0.0,0.21900670960633725,-0.6730114888158274,3.1842710247214066,-0.08232940623551754,-0.12323557166867545,0.0,446.6265674306619,447.77534182500625,447.24121118312513,447.1493555961851
1.620000000000001,0.09375716649184243,-0.32286607698899233,12.333161317700414,6.185766762235019,6.22332293546372,0.0,0.2593059919934476,-0.7417902255713492,3.3258067761833163,-0.11687634864241046,-0.12494927621743337,0.0,461.4993114956814,461.3507333342767,461.8675062762519,459.1274642243938
1.680000000000001,0.11056680598790891,-0.36939257436400386,12.535371742308886,6.17924476534537,6.216486959214864,0.0,0.3017124991374777,-0.8097396354638567,3.414128899452955,-0.0959935816391083,-0.09797887543615388,0.0,443.87411828080195,446.07001011556,445.4192032312678,447.1131808964773
1.740000000000001,0.13006370497496061,-0.4201378225931564,12.742984748251304,6.17368661966797,6.210440156833107,0.0,0.34876504682322707,-0.8823074934258343,3.5058801031573292,-0.08665192006462273,-0.10706554038289828,0.0,448.22869660899823,447.4808488717783,446.90193998239585,447.655534280325
1.8000000000000012,0.1525734483096433,-0.4754429456826469,12.956935522338352,6.169288200043468,6.203682898472794,0.0,0.40221908979087734,-0.9616478572727519,3.625280310927917,-0.054985705249916514,-0.12704661967728728,0.0,457.4093871804744,455.8041112528695,456.28990802259386,458.8065956653765
1.8600000000000012,0.1784461354104569,-0.5356060733303007,13.178111223845475,6.165711863467163,6.195641207522275,0.0,0.4609887417003026,-1.0441016136747048,3.7466832636855956,-0.07096979716152224,-0.15404582345093848,0.0,459.42586475925793,457.2634508992855,459.90086637388015,458.6305504507741
1.9200000000000013,0.2080908690422976,-0.600885685091918,13.40729155716784,6.161344615754807,6.186521574333142,0.0,0.5281223257603381,-1.1322896006333627,3.891955499765807,-0.07669370602118564,-0.14818152322062783,0.0,467.4886049195973,467.92482500437933,467.0957213381447,466.64525766044096
1.9800000000000013,0.2416881382917145,-0.6712137794891665,13.642395169994439,6.156922441984635,6.178840797574857,0.0,0.5925372417900644,-1.21238170915079,3.944446179871478,-0.06831014317816944,-0.10398553253305426,0.0,437.54073576958115,441.18844462236206,439.9768519448643,440.6661415339825
2.0400000000000014,0.27981258383175667,-0.7470551885775784,13.885515943214033,6.1538345470170555,6.1731439503851195,0.0,0.6788932727930439,-1.3159761442738094,4.158592165395869,-0.03000922213203871,-0.08120676681549555,0.0,488.7143865112254,490.4023699240351,488.80586842586865,491.6501467709846
2.1000000000000014,0.32223457726115595,-0.8280006734626549,14.132417046328904,6.151994471642741,6.168544665632213,0.0,0.7355522181231131,-1.382391884761335,4.071639658516139,-0.03201872442915161,-0.06883182251000287,0.0,395.1552868370712,396.2890413064556,395.3442675337921,395.15860328811016
2.1600000000000015,0.3685288212351284,-0.9134215014200366,14.377560145131257,6.150460194837226,6.164590237430204,0.0,0.8079346294449457,-1.4651191955231133,4.099548636746417,-0.015071432457591107,-0.06062214468331206,0.0,434.21278523140086,434.8976770633638,433.4376085730806,434.8595082931241
2.2200000000000015,0.41947685492028913,-1.004100423576305,14.62634843801426,6.1495740852398875,6.160946069421893,0.0,0.8906447368673053,-1.557565782249665,4.192899320217841,-0.014169417187575774,-0.06096498870894802,0.0,455.0356776340888,455.0057002179917,456.46724217887737,456.53933795397035
2.2800000000000016,0.4752216596798551,-1.1000899515319729,14.878802046322397,6.148500606542029,6.157221199762404,0.0,0.9678234115437108,-1.642170118191098,4.221966021876516,-0.026627974952960872,-0.06441142768728003,0.0,436.0406506846253,435.74974845887806,437.29674909659184,436.25764602874364
2.3400000000000016,0.535553584055535,-1.201065400204448,15.132119319631077,6.146740984489993,6.153954007567556,0.0,1.0435285573696362,-1.7238379208428969,4.221789184636151,-0.03535947376739499,-0.039652066042277695,0.0,427.05251089642303,429.15716950767194,426.82586852005295,426.07963977778314
2.4000000000000017,0.6008364964182856,-1.307353335793251,15.388130703689281,6.1442600238277105,6.150997805133876,0.0,1.1327471178967436,-1.8192862720035912,4.311400524054074,-0.05735751328864382,-0.08785895816472192,0.0,458.96966363902186,455.1249807500447,456.91345545559733,455.1551448066993
2.4600000000000017,0.6724668402637106,-1.4203880224727066,15.656333568988938,6.141305839896715,6.145731149035987,0.0,1.2554380979781243,-1.9487787548862905,4.627103396395029,-0.036592238971959665,-0.08761549342205871,0.0,522.7746928951419,522.7865319155865,523.375735960441,524.817899204596
2.520000000000002,0.7504837267077699,-1.5401345012419374,15.93551156801407,6.1386453168670485,6.140656496415655,0.0,1.3455565307546782,-2.0429707812446383,4.678372015729196,-0.06811612619021813,-0.07910847522266362,0.0,448.6754984274064,449.3599091206836,450.1380600571963,447.5780234456262
2.580000000000002,0.834336963078391,-1.665931272706996,16.22003942302981,6.135209174956829,6.135882462173246,0.0,1.4499418649511013,-2.1505695930751254,4.805040461770152,-0.04149027738195192,-0.08050033846337042,0.0,472.8271626397682,472.7152440275629,472.8330620603181,474.8778600042789
