time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward
0.19999999999999998,0.98908918658,0.989007302709,6.72460156381,0.0011119750512,6.28129095678,0.0,4.89418913898,4.89234749322,12.0555765717,0.0122742897319,-0.0213037664388,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,9.93076611964
0.4000000000000001,1.95923438497,1.96104658335,9.72228825061,0.0280675170848,6.28301178439,0.0,4.80601065261,4.85893044225,17.6460801753,0.252143248835,0.0428764637681,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,19.817472257
0.6000000000000002,2.90827038346,2.95113035006,13.6711458766,0.0804390622536,0.013139580509,0.0,4.67222648021,5.08501755547,21.57593523,0.273396084224,0.0940270357721,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,29.6493259647
0.8000000000000004,3.82234286112,4.00877226852,18.2570613999,0.138300625737,0.0375958594617,0.0,4.45233698187,5.51795324872,24.0823739814,0.307940883772,0.154671543791,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,39.4184013064
1.0000000000000004,4.6819632549,5.16723594578,23.2371538544,0.202074430359,0.0730527654438,0.0,4.1246418394,6.08524774925,25.5878004257,0.331793397568,0.203475256382,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,49.1193166136
1.2000000000000006,5.46371677507,6.44986336096,28.4509784769,0.273423224583,0.117452474442,0.0,3.6702415423,6.75811480166,26.4725130278,0.385352055309,0.243611721759,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,58.7486043247
1.4000000000000008,6.13990148087,7.87790923335,33.8023561299,0.355352883322,0.169338193333,0.0,3.06408722649,7.54169427059,26.9978475225,0.437501924362,0.277970915925,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,68.3040684644
1.600000000000001,6.67707711457,9.47492349323,39.2373283736,0.447691157959,0.22609712828,0.0,2.27555785213,8.44973448549,27.3287283814,0.489387200535,0.290766767947,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,77.7843105139
1.8000000000000012,7.03660714801,11.2664920225,44.7268303504,0.548336858848,0.284177300871,0.0,1.28585101612,9.48698671532,27.5538161938,0.519408239799,0.289956840373,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,87.1884388285
2.0000000000000013,7.17771147862,13.2777557526,50.2549922057,0.656085046206,0.342710881515,0.0,0.0911623193596,10.6446309616,27.7218348137,0.561053717172,0.295935067355,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,96.5159181618
2.2000000000000015,7.05931053761,15.5315984519,55.8145172269,0.772148070511,0.400240391583,0.0,-1.30761014423,11.9102429203,27.8743137252,0.602522111682,0.277408232314,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,105.76649429
2.4000000000000017,6.64257082097,18.0478603746,61.4067581973,0.892491562158,0.453583851538,0.0,-2.88589824053,13.2643118459,28.0565693868,0.600749099684,0.253427146379,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,114.940128268
2.600000000000002,5.89605504819,20.8409951967,67.0423714925,1.01308610741,0.501800610825,0.0,-4.59723850556,14.6743721894,28.3185972995,0.605630757757,0.22566891541,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,124.036897298
2.800000000000002,4.79802240082,23.9205226199,72.7453189625,1.13321197298,0.54088965111,0.0,-6.39025848114,16.1269566077,28.7466790922,0.594553364879,0.156005521891,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,133.056852558
3.000000000000002,3.33989491481,27.2944628794,78.5598590115,1.24746531111,0.56736358984,0.0,-8.18456390161,17.6186523751,29.4555453823,0.541729812037,0.10195563612,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,141.999763513
3.2000000000000024,1.52907187806,30.9706368026,84.5556267484,1.35263727149,0.580381496806,0.0,-9.90652965143,19.152732077,30.5866658364,0.506050306101,0.0159831441778,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,150.864739933
